date,regime,flipped,nav_base,nav_regime_exit,nav_stop_only,regime_exits,stop_exits
2026-08-18,calm-up,0,100.0,100.0,99.9714,,AAL;GOOG;LASR;CSCO;AMD;AVGO;BRK-B;OKTA;HPE;GFS;HOOD;RDDT;CRWV;MPWR;BE;OKLO;SMR;NBIS;ARM;LRCX;GFS;SNDK;SMR;Q;CVNA;CVNA
2026-08-19,calm-up,0,96.6623,96.6623,97.1144,,QBTS;QBTS
2026-08-20,calm-up,0,94.3133,94.3133,94.8589,,CGNX;TER;STX;AVGO;MOH;MOG.A;IONQ;CRWD;HPE;AVGO;DELL;JBLU;JBLU;CRWD;NBIS;NBIS;NBIS;LRCX;TER;TER;TSEM;TSEM;TSEM;WDC;WDC;STX;DELL;LPTH;Q;Q;Q;Q
2026-08-21,calm-up,0,92.6694,92.6694,93.243,,RTX;OKTA;RDDT;RDDT;ON;ON;GFS;HWM;AVAV;CGNX;CRWD;CRWD;CRWD;MOG.A;MOG.A;MOG.A;RGTI,98.2562,MOG.A
2026-08-22,calm-up,0,92.9531,92.9531,93.3971,,INTC;KLAC,98.5538,PLTR;MRK;RGTI;RGTI
2026-08-23,calm-up,0,93.2377,93.2377,93.5659,,,98.7355,
2026-08-24,calm-up,0,93.5135,93.5135,93.7258,,,98.9079,
2026-08-25,calm-up,0,90.8002,90.8002,91.2975,,NBIS;LASR;MU;INOD;AMD;ARM;ARM;TXN;BA;VRT;TSEM;HWM;KTOS;TSEM;TSEM;CBRS;CBRS;CBRS,96.0877,NMM
2026-08-26,calm-up,0,91.2733,91.2733,91.6652,,LLY,96.6026,HOOD;BE;OKLO;OKLO
2026-08-27,calm-up,0,90.2766,90.2766,90.6646,,,95.6381,
